Season,T1TeamID,T2TeamID,T1AverageScore,T2AverageScore,PointDifference,T1Seed,T2Seed,SeedDifference,T1Rating,T2Rating,RatingDifference,T1Grade,T2Grade,GradeDifference,Divison,DivisonLabel,Win,WinLabel,T1AverageFGM,T1AverageFGA,T1AverageFGM3,T1AverageFGA3,T1AverageFTM,T1AverageFTA,T1AverageOR,T1AverageDR,T1AverageAst,T1AverageTO,T1AverageStl,T1AverageBlk,T1AveragePF,T1AverageOpponentScore,T1AverageOpponentFGM,T1AverageOpponentFGA,T1AverageOpponentFGM3,T1AverageOpponentFGA3,T1AverageOpponentFTM,T1AverageOpponentFTA,T1AverageOpponentOR,T1AverageOpponentDR,T1AverageOpponentAst,T1AverageOpponentTO,T1AverageOpponentStl,T1AverageOpponentBlk,T1AverageOpponentPF,T1AveragePointDifference,T2AverageFGM,T2AverageFGA,T2AverageFGM3,T2AverageFGA3,T2AverageFTM,T2AverageFTA,T2AverageOR,T2AverageDR,T2AverageAst,T2AverageTO,T2AverageStl,T2AverageBlk,T2AveragePF,T2AverageOpponentScore,T2AverageOpponentFGM,T2AverageOpponentFGA,T2AverageOpponentFGM3,T2AverageOpponentFGA3,T2AverageOpponentFTM,T2AverageOpponentFTA,T2AverageOpponentOR,T2AverageOpponentDR,T2AverageOpponentAst,T2AverageOpponentTO,T2AverageOpponentStl,T2AverageOpponentBlk,T2AverageOpponentPF,T2AveragePointDifference
2003,1266,1221,78.05555555555556,69.34482758620689,4.0,3,14,11,1378.9392945999725,1320.7113699515041,58.22792464846839,22.872447673720206,14.14099574188862,8.731451931831586,1,M,1,Winner,27.07936507936508,55.952380952380956,5.765873015873017,15.19047619047619,18.130952380952383,23.53174603174603,13.031746031746033,23.984126984126984,16.24206349206349,13.515873015873016,5.984126984126983,3.630952380952381,18.5515873015873,67.31349206349206,23.70634920634921,58.43650793650794,6.658730158730159,20.36904761904762,13.242063492063492,19.02777777777778,12.630952380952381,18.460317460317462,12.892857142857142,12.448412698412698,6.428571428571429,2.4523809523809526,20.686507936507933,10.742063492063492,24.20689655172414,52.724137931034484,5.310344827586207,14.758620689655173,15.620689655172415,22.137931034482758,12.068965517241379,24.310344827586206,15.413793103448276,13.931034482758621,7.9655172413793105,4.482758620689655,18.379310344827587,58.206896551724135,20.689655172413794,50.724137931034484,5.103448275862069,15.620689655172415,11.724137931034482,17.75862068965517,8.758620689655173,19.586206896551722,11.89655172413793,15.413793103448276,6.620689655172414,2.7586206896551726,20.20689655172414,11.137931034482758
2003,1281,1356,71.7741935483871,73.93703703703704,1.0,6,11,5,1314.8493858953645,1327.2970842702916,-12.447698374927086,22.956159893457436,12.45136658065756,10.504793312799876,1,M,1,Winner,26.161290322580644,59.193548387096776,7.483870967741935,20.967741935483872,11.96774193548387,18.161290322580644,13.483870967741936,25.903225806451612,13.741935483870968,13.612903225806452,5.709677419354839,4.32258064516129,16.870967741935484,66.48387096774194,24.129032258064516,59.935483870967744,5.806451612903226,18.193548387096776,12.419354838709678,18.451612903225808,13.161290322580646,23.258064516129032,12.935483870967742,13.193548387096774,6.903225806451613,3.096774193548387,18.129032258064516,5.290322580645161,27.15925925925926,57.43703703703704,6.007407407407408,15.662962962962963,13.61111111111111,19.25925925925926,10.774074074074074,22.28148148148148,13.444444444444445,12.385185185185184,7.9185185185185185,3.148148148148148,19.17777777777778,67.52592592592593,23.75185185185185,53.36296296296296,6.144444444444445,15.103703703703703,13.877777777777776,20.144444444444446,11.148148148148149,22.744444444444447,12.37037037037037,15.781481481481482,5.118518518518518,2.248148148148148,19.188888888888886,6.411111111111111
2003,1323,1454,79.13476702508962,77.1,1.0,5,12,7,1138.2922411442187,1307.0209149501466,-168.72867380592788,22.532720084197443,13.641109303302756,8.891610780894688,1,M,1,Winner,26.956989247311828,59.987096774193546,8.202867383512546,21.531899641577063,17.017921146953405,22.404301075268815,11.243010752688173,26.567025089605735,16.72258064516129,12.628673835125447,7.371326164874552,5.591397849462366,16.010752688172044,70.25591397849463,26.444444444444446,64.04301075268818,6.162007168458781,16.86810035842294,11.205017921146954,16.454480286738352,13.53978494623656,24.468817204301075,15.025089605734767,12.90752688172043,6.488888888888889,4.436559139784946,19.157706093189965,8.878853046594983,27.266666666666666,57.63333333333333,7.766666666666667,21.8,14.8,21.433333333333334,11.533333333333333,23.0,17.1,14.866666666666667,8.8,3.6,20.133333333333333,69.93333333333334,23.866666666666667,54.46666666666667,6.066666666666666,17.0,16.133333333333333,23.1,11.3,22.9,12.9,17.266666666666666,7.766666666666667,3.5,21.033333333333335,7.166666666666667
2003,1328,1354,70.32592592592593,72.5,17.0,1,16,15,1475.5806706077028,1149.1489421451513,326.4317284625515,27.399725241884372,3.863337569369127,23.536387672515247,1,M,1,Winner,24.966666666666665,55.922222222222224,7.388888888888888,18.78148148148148,13.003703703703703,18.344444444444445,12.003703703703703,24.696296296296296,14.014814814814816,11.65925925925926,6.87037037037037,3.725925925925926,18.366666666666667,59.37777777777777,21.303703703703704,52.70740740740741,4.411111111111111,13.477777777777778,12.35925925925926,18.385185185185186,10.266666666666667,22.17037037037037,10.32962962962963,13.58888888888889,5.122222222222222,2.6296296296296293,17.314814814814817,10.948148148148148,24.7,54.17407407407407,5.148148148148149,15.418518518518518,17.951851851851853,25.67037037037037,12.918518518518518,24.17037037037037,10.244444444444444,19.38888888888889,7.962962962962963,2.8925925925925924,20.662962962962965,70.97407407407407,23.892592592592596,57.7,7.12962962962963,21.0962962962963,16.05925925925926,24.44074074074074,14.192592592592593,21.12962962962963,12.018518518518517,17.32962962962963,9.662962962962963,3.155555555555556,21.625925925925927,1.5259259259259257
2003,1390,1360,71.99641577060932,74.01190476190477,8.0,4,13,9,1291.0248912356026,1261.1996041352677,29.82528710033489,18.238861669307788,12.083645858265154,6.155215811042634,1,M,1,Winner,25.559139784946236,57.82437275985664,6.910394265232975,19.311827956989244,13.96774193548387,20.677419354838708,13.67741935483871,25.043010752688172,14.609318996415771,14.268817204301074,5.505376344086021,3.336917562724014,18.458781362007166,66.72401433691756,23.491039426523297,57.60573476702509,5.698924731182795,18.82078853046595,14.043010752688172,19.924731182795696,11.32258064516129,21.50537634408602,11.491039426523297,13.010752688172042,6.684587813620072,2.2795698924731185,19.956989247311828,5.272401433691757,25.003968253968253,53.035714285714285,6.849206349206349,17.825396825396826,17.154761904761905,26.075396825396826,11.404761904761903,26.107142857142858,16.23015873015873,18.003968253968253,5.353174603174603,3.3968253968253967,19.928571428571427,70.90079365079364,25.825396825396826,59.66666666666667,6.658730158730159,18.674603174603174,12.59126984126984,18.440476190476193,11.178571428571429,21.674603174603174,13.392857142857142,15.047619047619047,7.853174603174603,3.384920634920635,23.265873015873016,3.1111111111111107
2003,1409,1173,73.21505376344085,72.44061302681993,13.0,13,4,-9,1300.8339779287664,1440.2808942779686,-139.44691634920218,16.998598836048327,17.13906602059744,-0.140467184549113,1,M,1,Winner,26.28673835125448,56.784946236559136,6.616487455197133,18.193548387096776,14.025089605734767,19.283154121863802,11.096774193548388,25.724014336917563,14.724014336917563,14.265232974910395,7.551971326164875,4.985663082437275,17.25089605734767,64.94982078853046,23.154121863799286,58.35125448028674,5.587813620071684,18.086021505376344,13.053763440860216,19.161290322580644,12.688172043010752,22.61648745519713,11.598566308243727,14.358422939068099,6.92831541218638,2.666666666666667,18.63799283154122,8.265232974910395,24.371647509578544,53.97318007662835,7.463601532567051,20.73563218390805,16.233716475095786,22.681992337164754,13.436781609195403,23.06513409961686,15.137931034482758,13.260536398467433,5.344827586206897,2.9195402298850577,17.52490421455939,65.98467432950191,23.766283524904214,56.298850574712645,5.911877394636016,16.18390804597701,12.540229885057473,17.513409961685824,12.09961685823755,19.191570881226053,11.71647509578544,11.808429118773947,5.812260536398467,2.8160919540229887,19.6360153256705,6.4559386973180075
2003,1458,1451,70.72413793103448,74.20689655172414,7.0,5,12,7,1327.5050215662698,1375.6978133657651,-48.19279179949535,25.054888753386635,10.435597404637951,14.619291348748684,1,M,1,Winner,25.03448275862069,53.89655172413793,6.241379310344827,17.379310344827587,14.413793103448276,19.448275862068964,10.310344827586206,22.551724137931036,13.310344827586206,10.517241379310345,6.9655172413793105,2.8275862068965516,14.827586206896552,58.689655172413794,22.20689655172414,51.58620689655172,5.068965517241379,14.931034482758621,9.206896551724139,12.620689655172415,8.206896551724139,21.689655172413794,11.172413793103448,13.96551724137931,4.655172413793103,2.6551724137931036,18.96551724137931,12.03448275862069,24.620689655172413,52.86206896551724,6.103448275862069,18.20689655172414,18.862068965517242,25.689655172413794,10.344827586206897,22.75862068965517,14.275862068965518,12.448275862068966,6.758620689655173,0.6551724137931034,18.862068965517242,67.17241379310344,24.724137931034484,54.06896551724138,6.0344827586206895,17.482758620689655,11.689655172413794,16.96551724137931,10.10344827586207,21.724137931034484,12.931034482758621,15.586206896551724,5.241379310344827,3.0689655172413794,22.137931034482758,7.0344827586206895
2003,1120,1386,70.1,70.01149425287356,1.7777777777777786,10,7,-3,1182.0816294659528,1255.973299250588,-73.89166978463527,19.090963604620416,19.874741721393676,-0.7837781167732594,1,M,1,Winner,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666666,19.733333333333334,11.933333333333334,22.566666666666666,13.4,15.9,8.033333333333333,4.966666666666667,16.366666666666667,65.56666666666666,23.8,56.63333333333333,6.9,20.7,11.066666666666666,16.533333333333335,12.233333333333333,20.6,12.666666666666666,15.8,7.833333333333333,2.6666666666666665,19.133333333333333,4.533333333333333,24.00383141762452,53.8735632183908,7.973180076628353,21.666666666666668,14.030651340996169,20.544061302681992,11.068965517241379,23.96168582375479,13.911877394636015,12.862068965517242,7.14176245210728,5.521072796934866,18.578544061302683,58.639846743295024,19.950191570881227,54.13026819923372,5.417624521072797,16.471264367816094,13.32183908045977,20.413793103448278,13.386973180076629,21.71264367816092,11.272030651340996,15.14176245210728,6.176245210727969,2.6053639846743297,19.302681992337167,11.371647509578544
2003,1139,1280,67.43218390804597,69.68518518518519,1.0,12,5,-7,1266.0990454722846,1327.431087402537,-61.332041930252444,14.531813724810586,25.327191758373345,-10.79537803356276,1,M,1,Winner,23.63448275862069,49.804597701149426,8.350191570881226,21.537164750957853,11.813026819923373,16.340996168582375,7.695785440613027,20.111877394636014,12.76551724137931,10.233716475095786,6.218390804597702,1.8329501915708812,15.799233716475095,59.81992337164751,22.63754789272031,50.795402298850576,4.779310344827586,13.927203065134101,9.76551724137931,14.718007662835248,10.259770114942528,19.901149425287358,9.455938697318008,11.7816091954023,4.693486590038314,2.7655172413793103,16.539463601532567,7.612260536398468,26.151851851851852,55.41481481481481,5.548148148148148,16.08888888888889,11.833333333333334,17.485185185185184,12.58888888888889,24.44074074074074,14.407407407407408,15.514814814814816,8.674074074074074,3.7222222222222223,15.75925925925926,59.67777777777778,21.55925925925926,53.78518518518519,6.177777777777778,18.85925925925926,10.381481481481481,15.47037037037037,10.825925925925926,19.98148148148148,9.881481481481481,15.974074074074075,7.674074074074074,2.988888888888889,17.01111111111111,10.007407407407408
2003,1196,1358,75.02078853046595,70.91358024691358,30.0,2,15,13,1288.794406431735,1254.0177672970149,34.7766391347202,26.83217952386081,9.048632749184115,17.783546774676694,1,M,1,Winner,26.648028673835125,55.97204301075269,8.584946236559139,21.90752688172043,13.139784946236558,18.676702508960574,10.735483870967743,23.976344086021506,16.281003584229392,13.189247311827957,7.701075268817204,4.06236559139785,16.695340501792113,63.81218637992831,23.92043010752688,56.58709677419355,5.7068100358422935,17.500358422939065,10.264516129032257,15.798566308243727,11.870967741935484,21.526164874551974,14.352688172043012,14.941218637992833,6.3792114695340505,3.3792114695340505,17.210035842293905,11.208602150537635,23.98765432098765,52.62551440329218,6.411522633744856,17.814814814814813,16.526748971193417,23.267489711934154,10.584362139917696,25.650205761316872,15.45679012345679,15.469135802469136,7.7366255144032925,5.530864197530865,19.333333333333332,64.34979423868312,22.164609053497944,57.168724279835395,5.378600823045268,17.11934156378601,14.641975308641975,21.34156378600823,13.123456790123456,21.76954732510288,14.699588477366255,14.74074074074074,6.917695473251029,2.5349794238683128,19.090534979423868,6.563786008230453
2003,1231,1104,69.72222222222223,69.01587301587301,5.0,7,10,3,1167.2668587781836,1111.8629664059872,55.403892372196424,19.936260479113983,20.141288788976652,-0.2050283098626693,1,M,1,Winner,23.1875,54.302083333333336,7.440972222222222,21.35763888888889,15.90625,22.333333333333332,11.07986111111111,25.40277777777778,13.63888888888889,11.38888888888889,4.357638888888889,5.277777777777778,17.885416666666668,66.20486111111111,23.979166666666668,58.21527777777778,4.6875,16.208333333333332,13.559027777777779,18.97222222222222,11.993055555555555,23.868055555555557,11.840277777777779,10.350694444444445,6.288194444444445,3.4722222222222223,19.90625,3.517361111111111,23.940476190476193,56.964285714285715,6.32936507936508,19.805555555555554,14.805555555555555,20.84920634920635,13.523809523809524,23.853174603174605,12.05952380952381,13.234126984126984,6.571428571428571,3.7777777777777777,17.97222222222222,64.75396825396825,23.15079365079365,55.297619047619044,6.345238095238095,19.06746031746032,12.107142857142858,17.095238095238095,10.857142857142858,22.5515873015873,11.63888888888889,13.78968253968254,5.503968253968254,3.1706349206349205,19.17063492063492,4.261904761904762
2003,1246,1237,77.53125,70.63194444444444,31.0,1,16,15,1643.970439220636,1146.125940317855,497.84449890278097,30.160864419888,5.879499506314913,24.281364913573086,1,M,1,Winner,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,64.09375,23.0,55.78125,5.78125,17.625,12.3125,18.0625,11.1875,19.96875,10.75,16.46875,6.1875,3.53125,18.4375,13.4375,24.21527777777778,53.510416666666664,6.444444444444445,18.4375,15.756944444444445,22.479166666666668,11.61111111111111,20.774305555555557,13.305555555555555,15.791666666666666,8.114583333333334,1.8125,19.22222222222222,69.79861111111111,25.368055555555557,53.25,6.572916666666667,18.30902777777778,12.489583333333334,18.42361111111111,10.475694444444445,21.444444444444443,16.0,16.72222222222222,6.694444444444445,3.763888888888889,19.96875,0.8333333333333335
2003,1257,1122,81.28518518518518,68.44444444444444,22.0,4,13,9,1366.7565507020379,1280.483842802448,86.27270789958993,26.287208374240944,6.989332406865227,19.297875967375717,1,M,1,Winner,27.788888888888888,60.37407407407407,8.366666666666667,23.192592592592593,17.34074074074074,24.92962962962963,13.12962962962963,24.94074074074074,16.477777777777778,13.277777777777777,7.103703703703704,4.696296296296296,22.451851851851853,67.93703703703703,22.37777777777778,55.55185185185186,5.074074074074074,16.64814814814815,18.107407407407404,26.107407407407404,12.751851851851852,23.37037037037037,11.855555555555556,17.24074074074074,5.725925925925925,2.4259259259259256,22.433333333333334,13.348148148148148,23.098765432098762,51.09465020576132,5.88477366255144,16.872427983539094,16.362139917695472,23.62962962962963,10.452674897119342,23.76954732510288,13.135802469135804,14.979423868312757,6.917695473251029,4.584362139917695,18.325102880658434,66.52263374485597,23.905349794238685,55.75720164609053,6.1687242798353905,17.181069958847736,12.54320987654321,18.283950617283953,11.444444444444445,22.094650205761315,13.094650205761317,13.757201646090536,6.720164609053499,3.197530864197531,19.930041152263374,1.921810699588477
